TICKER,DURATION,PERIODEND,INDEXNAME,VALUE,CUMULATIVEVALUE,COMMENT,RELEASEDDATE,YOYCHANGE,INDEXHEALTH
ADBE,Day,2020-12-02,Global Transaction Index (Legacy),0.10884074283870968,111.83619527667742,,,,
ADBE,Day,2020-12-03,Global Transaction Index (Legacy),0.10884074283870968,111.94503601951612,,,,
ADBE,Day,2020-12-04,Global Transaction Index (Legacy),0.10884074283870968,112.05387676235483,,,,
ADBE,Day,2020-12-05,Global Transaction Index (Legacy),0.10884074283870968,112.16271750519354,,,,
ADBE,Day,2020-12-06,Global Transaction Index (Legacy),0.10884074283870968,112.27155824803225,,,,
ADBE,Day,2020-12-07,Global Transaction Index (Legacy),0.10884074283870968,112.38039899087097,,,,
ADBE,Day,2020-12-08,Global Transaction Index (Legacy),0.10884074283870968,112.48923973370968,,,,
ADBE,Day,2020-12-09,Global Transaction Index (Legacy),0.10884074283870968,112.59808047654839,,,,
ADBE,Day,2020-12-10,Global Transaction Index (Legacy),0.10884074283870968,112.7069212193871,,,,
ADBE,Day,2020-12-11,Global Transaction Index (Legacy),0.10884074283870968,112.8157619622258,,,,
ADBE,Day,2020-12-12,Global Transaction Index (Legacy),0.10884074283870968,112.92460270506452,,,,
ADBE,Day,2020-12-13,Global Transaction Index (Legacy),0.10884074283870968,113.03344344790322,,,,
ADBE,Day,2020-12-14,Global Transaction Index (Legacy),0.10884074283870968,113.14228419074193,,,,
ADBE,Day,2020-12-15,Global Transaction Index (Legacy),0.10884074283870968,113.25112493358064,,,,
ADBE,Day,2020-12-16,Global Transaction Index (Legacy),0.10884074283870968,113.35996567641935,,,,
ADBE,Day,2020-12-17,Global Transaction Index (Legacy),0.10884074283870968,113.46880641925806,,,,
ADBE,Day,2020-12-18,Global Transaction Index (Legacy),0.10884074283870968,113.57764716209677,,,,
ADBE,Day,2020-12-19,Global Transaction Index (Legacy),0.10884074283870968,113.68648790493548,,,,
ADBE,Day,2020-12-20,Global Transaction Index (Legacy),0.10884074283870968,113.7953286477742,,,,
ADBE,Day,2020-12-21,Global Transaction Index (Legacy),0.10884074283870968,113.9041693906129,,,,
ADBE,Day,2020-12-22,Global Transaction Index (Legacy),0.10884074283870968,114.01301013345162,,,,
ADBE,Day,2020-12-23,Global Transaction Index (Legacy),0.10884074283870968,114.12185087629032,,,,
ADBE,Day,2020-12-24,Global Transaction Index (Legacy),0.10884074283870968,114.23069161912903,,,,
ADBE,Day,2020-12-25,Global Transaction Index (Legacy),0.10884074283870968,114.33953236196774,,,,
ADBE,Day,2020-12-26,Global Transaction Index (Legacy),0.10884074283870968,114.44837310480645,,,,
ADBE,Day,2020-12-27,Global Transaction Index (Legacy),0.10884074283870968,114.55721384764516,,,,
ADBE,Day,2020-12-28,Global Transaction Index (Legacy),0.10884074283870968,114.66605459048387,,,,
ADBE,Day,2020-12-29,Global Transaction Index (Legacy),0.10884074283870968,114.77489533332258,,,,
ADBE,Day,2020-12-30,Global Transaction Index (Legacy),0.10884074283870968,114.88373607616128,,,,
ADBE,Day,2020-12-31,Global Transaction Index (Legacy),0.10884074283870968,114.99257681899999,,,,
ADBE,Day,2021-01-01,Global Transaction Index (Legacy),0.11143846667741936,115.10401528567742,,,,
ADBE,Day,2021-01-02,Global Transaction Index (Legacy),0.11143846667741936,115.21545375235485,,,,
ADBE,Day,2021-01-03,Global Transaction Index (Legacy),0.11143846667741936,115.32689221903226,,,,
ADBE,Day,2021-01-04,Global Transaction Index (Legacy),0.11143846667741936,115.43833068570969,,,,
ADBE,Day,2021-01-05,Global Transaction Index (Legacy),0.11143846667741936,115.5497691523871,,,,
ADBE,Day,2021-01-06,Global Transaction Index (Legacy),0.11143846667741936,115.66120761906453,,,,
ADBE,Day,2021-01-07,Global Transaction Index (Legacy),0.11143846667741936,115.77264608574194,,,,
ADBE,Day,2021-01-08,Global Transaction Index (Legacy),0.11143846667741936,115.88408455241937,,,,
ADBE,Day,2021-01-09,Global Transaction Index (Legacy),0.11143846667741936,115.99552301909678,,,,
ADBE,Day,2021-01-10,Global Transaction Index (Legacy),0.11143846667741936,116.1069614857742,,,,
ADBE,Day,2021-01-11,Global Transaction Index (Legacy),0.11143846667741936,116.21839995245162,,,,
ADBE,Day,2021-01-12,Global Transaction Index (Legacy),0.11143846667741936,116.32983841912903,,,,
ADBE,Day,2021-01-13,Global Transaction Index (Legacy),0.11143846667741936,116.44127688580646,,,,
ADBE,Day,2021-01-14,Global Transaction Index (Legacy),0.11143846667741936,116.55271535248387,,,,
ADBE,Day,2021-01-15,Global Transaction Index (Legacy),0.11143846667741936,116.6641538191613,,,,
ADBE,Day,2021-01-16,Global Transaction Index (Legacy),0.11143846667741936,116.77559228583871,,,,
ADBE,Day,2021-01-17,Global Transaction Index (Legacy),0.11143846667741936,116.88703075251614,,,,
ADBE,Day,2021-01-18,Global Transaction Index (Legacy),0.11143846667741936,116.99846921919355,,,,
ADBE,Day,2021-01-19,Global Transaction Index (Legacy),0.11143846667741936,117.10990768587098,,,,
ADBE,Day,2021-01-20,Global Transaction Index (Legacy),0.11143846667741936,117.22134615254839,,,,
ADBE,Day,2021-01-21,Global Transaction Index (Legacy),0.11143846667741936,117.33278461922582,,,,
ADBE,Day,2021-01-22,Global Transaction Index (Legacy),0.11143846667741936,117.44422308590323,,,,
ADBE,Day,2021-01-23,Global Transaction Index (Legacy),0.11143846667741936,117.55566155258066,,,,
ADBE,Day,2021-01-24,Global Transaction Index (Legacy),0.11143846667741936,117.66710001925807,,,,
ADBE,Day,2021-01-25,Global Transaction Index (Legacy),0.11143846667741936,117.77853848593548,,,,
ADBE,Day,2021-01-26,Global Transaction Index (Legacy),0.11143846667741936,117.88997695261291,,,,
ADBE,Day,2021-01-27,Global Transaction Index (Legacy),0.11143846667741936,118.00141541929032,,,,
ADBE,Day,2021-01-28,Global Transaction Index (Legacy),0.11143846667741936,118.11285388596775,,,,
ADBE,Day,2021-01-29,Global Transaction Index (Legacy),0.11143846667741936,118.22429235264516,,,,
ADBE,Day,2021-01-30,Global Transaction Index (Legacy),0.11143846667741936,118.33573081932259,,,,
ADBE,Day,2021-01-31,Global Transaction Index (Legacy),0.11143846667741936,118.447169286,,,,
ADBE,Day,2021-02-01,Global Transaction Index (Legacy),0.12203063221428571,118.5691999182143,,,,
ADBE,Day,2021-02-02,Global Transaction Index (Legacy),0.12203063221428571,118.69123055042857,,,,
ADBE,Day,2021-02-03,Global Transaction Index (Legacy),0.12203063221428571,118.81326118264286,,,,
ADBE,Day,2021-02-04,Global Transaction Index (Legacy),0.12203063221428571,118.93529181485715,,,,
ADBE,Day,2021-02-05,Global Transaction Index (Legacy),0.12203063221428571,119.05732244707143,,,,
ADBE,Day,2021-02-06,Global Transaction Index (Legacy),0.12203063221428571,119.17935307928572,,,,
ADBE,Day,2021-02-07,Global Transaction Index (Legacy),0.12203063221428571,119.30138371150001,,,,
ADBE,Day,2021-02-08,Global Transaction Index (Legacy),0.12203063221428571,119.42341434371428,,,,
ADBE,Day,2021-02-09,Global Transaction Index (Legacy),0.12203063221428571,119.54544497592858,,,,
ADBE,Day,2021-02-10,Global Transaction Index (Legacy),0.12203063221428571,119.66747560814287,,,,
ADBE,Day,2021-02-11,Global Transaction Index (Legacy),0.12203063221428571,119.78950624035714,,,,
ADBE,Day,2021-02-12,Global Transaction Index (Legacy),0.12203063221428571,119.91153687257143,,,,
ADBE,Day,2021-02-13,Global Transaction Index (Legacy),0.12203063221428571,120.03356750478572,,,,
ADBE,Day,2021-02-14,Global Transaction Index (Legacy),0.12203063221428571,120.155598137,,,,
ADBE,Day,2021-02-15,Global Transaction Index (Legacy),0.12203063221428571,120.27762876921429,,,,
ADBE,Day,2021-02-16,Global Transaction Index (Legacy),0.12203063221428571,120.39965940142858,,,,
ADBE,Day,2021-02-17,Global Transaction Index (Legacy),0.12203063221428571,120.52169003364286,,,,
ADBE,Day,2021-02-18,Global Transaction Index (Legacy),0.12203063221428571,120.64372066585715,,,,
ADBE,Day,2021-02-19,Global Transaction Index (Legacy),0.12203063221428571,120.76575129807144,,,,
ADBE,Day,2021-02-20,Global Transaction Index (Legacy),0.12203063221428571,120.88778193028571,,,,
ADBE,Day,2021-02-21,Global Transaction Index (Legacy),0.12203063221428571,121.0098125625,,,,
ADBE,Day,2021-02-22,Global Transaction Index (Legacy),0.12203063221428571,121.13184319471429,,,,
ADBE,Day,2021-02-23,Global Transaction Index (Legacy),0.12203063221428571,121.25387382692858,,,,
ADBE,Day,2021-02-24,Global Transaction Index (Legacy),0.12203063221428571,121.37590445914286,,,,
ADBE,Day,2021-02-25,Global Transaction Index (Legacy),0.12203063221428571,121.49793509135715,,,,
ADBE,Day,2021-02-26,Global Transaction Index (Legacy),0.12203063221428571,121.61996572357144,,,,
ADBE,Day,2021-02-27,Global Transaction Index (Legacy),0.12203063221428571,121.74199635578572,,,,
ADBE,Day,2021-02-28,Global Transaction Index (Legacy),0.12203063221428571,121.864026988,,,,
ADBE,Day,2021-03-01,Global Transaction Index (Legacy),0.11699041038709677,121.98101739838711,,,,
ADBE,Day,2021-03-02,Global Transaction Index (Legacy),0.11699041038709677,122.0980078087742,,,,
ADBE,Day,2021-03-03,Global Transaction Index (Legacy),0.11699041038709677,122.2149982191613,,,,
ADBE,Day,2021-03-04,Global Transaction Index (Legacy),0.11699041038709677,122.33198862954839,,,,
ADBE,Day,2021-03-05,Global Transaction Index (Legacy),0.11699041038709677,122.4489790399355,,,,
ADBE,Day,2021-03-06,Global Transaction Index (Legacy),0.11699041038709677,122.56596945032258,,,,
ADBE,Day,2021-03-07,Global Transaction Index (Legacy),0.11699041038709677,122.68295986070969,,,,
ADBE,Day,2021-03-08,Global Transaction Index (Legacy),0.11699041038709677,122.79995027109678,,,,
ADBE,Day,2021-03-09,Global Transaction Index (Legacy),0.11699041038709677,122.91694068148388,,,,
ADBE,Day,2021-03-10,Global Transaction Index (Legacy),0.11699041038709677,123.03393109187097,,,,
ADBE,Day,2021-03-11,Global Transaction Index (Legacy),0.11699041038709677,123.15092150225807,,,,
ADBE,Day,2021-03-12,Global Transaction Index (Legacy),0.11699041038709677,123.26791191264516,,,,
ADBE,Day,2021-03-13,Global Transaction Index (Legacy),0.11699041038709677,123.38490232303226,,,,
ADBE,Day,2021-03-14,Global Transaction Index (Legacy),0.11699041038709677,123.50189273341937,,,,
ADBE,Day,2021-03-15,Global Transaction Index (Legacy),0.11699041038709677,123.61888314380646,,,,
ADBE,Day,2021-03-16,Global Transaction Index (Legacy),0.11699041038709677,123.73587355419356,,,,
ADBE,Day,2021-03-17,Global Transaction Index (Legacy),0.11699041038709677,123.85286396458065,,,,
ADBE,Day,2021-03-18,Global Transaction Index (Legacy),0.11699041038709677,123.96985437496775,,,,
ADBE,Day,2021-03-19,Global Transaction Index (Legacy),0.11699041038709677,124.08684478535484,,,,
ADBE,Day,2021-03-20,Global Transaction Index (Legacy),0.11699041038709677,124.20383519574195,,,,
ADBE,Day,2021-03-21,Global Transaction Index (Legacy),0.11699041038709677,124.32082560612903,,,,
ADBE,Day,2021-03-22,Global Transaction Index (Legacy),0.11699041038709677,124.43781601651614,,,,
ADBE,Day,2021-03-23,Global Transaction Index (Legacy),0.11699041038709677,124.55480642690323,,,,
ADBE,Day,2021-03-24,Global Transaction Index (Legacy),0.11699041038709677,124.67179683729033,,,,
ADBE,Day,2021-03-25,Global Transaction Index (Legacy),0.11699041038709677,124.78878724767742,,,,
ADBE,Day,2021-03-26,Global Transaction Index (Legacy),0.11699041038709677,124.90577765806452,,,,
ADBE,Day,2021-03-27,Global Transaction Index (Legacy),0.11699041038709677,125.02276806845163,,,,
ADBE,Day,2021-03-28,Global Transaction Index (Legacy),0.11699041038709677,125.13975847883871,,,,
ADBE,Day,2021-03-29,Global Transaction Index (Legacy),0.11699041038709677,125.25674888922582,,,,
ADBE,Day,2021-03-30,Global Transaction Index (Legacy),0.11699041038709677,125.37373929961291,,,,
ADBE,Day,2021-03-31,Global Transaction Index (Legacy),0.11699041038709677,125.49072971000001,,,,
ADBE,Day,2021-04-01,Global Transaction Index (Legacy),0.1191490651,125.6098787751,,,,
ADBE,Day,2021-04-02,Global Transaction Index (Legacy),0.1191490651,125.72902784019999,,,,
ADBE,Day,2021-04-03,Global Transaction Index (Legacy),0.1191490651,125.8481769053,,,,
ADBE,Day,2021-04-04,Global Transaction Index (Legacy),0.1191490651,125.9673259704,,,,
ADBE,Day,2021-04-05,Global Transaction Index (Legacy),0.1191490651,126.0864750355,,,,
ADBE,Day,2021-04-06,Global Transaction Index (Legacy),0.1191490651,126.20562410059999,,,,
ADBE,Day,2021-04-07,Global Transaction Index (Legacy),0.1191490651,126.3247731657,,,,
ADBE,Day,2021-04-08,Global Transaction Index (Legacy),0.1191490651,126.4439222308,,,,
ADBE,Day,2021-04-09,Global Transaction Index (Legacy),0.1191490651,126.5630712959,,,,
ADBE,Day,2021-04-10,Global Transaction Index (Legacy),0.1191490651,126.68222036099999,,,,
ADBE,Day,2021-04-11,Global Transaction Index (Legacy),0.1191490651,126.8013694261,,,,
ADBE,Day,2021-04-12,Global Transaction Index (Legacy),0.1191490651,126.9205184912,,,,
ADBE,Day,2021-04-13,Global Transaction Index (Legacy),0.1191490651,127.0396675563,,,,
ADBE,Day,2021-04-14,Global Transaction Index (Legacy),0.1191490651,127.15881662139999,,,,
ADBE,Day,2021-04-15,Global Transaction Index (Legacy),0.1191490651,127.2779656865,,,,
ADBE,Day,2021-04-16,Global Transaction Index (Legacy),0.1191490651,127.3971147516,,,,
ADBE,Day,2021-04-17,Global Transaction Index (Legacy),0.1191490651,127.51626381669999,,,,
ADBE,Day,2021-04-18,Global Transaction Index (Legacy),0.1191490651,127.6354128818,,,,
ADBE,Day,2021-04-19,Global Transaction Index (Legacy),0.1191490651,127.7545619469,,,,
ADBE,Day,2021-04-20,Global Transaction Index (Legacy),0.1191490651,127.873711012,,,,
ADBE,Day,2021-04-21,Global Transaction Index (Legacy),0.1191490651,127.99286007709999,,,,
ADBE,Day,2021-04-22,Global Transaction Index (Legacy),0.1191490651,128.1120091422,,,,
ADBE,Day,2021-04-23,Global Transaction Index (Legacy),0.1191490651,128.23115820729998,,,,
ADBE,Day,2021-04-24,Global Transaction Index (Legacy),0.1191490651,128.3503072724,,,,
ADBE,Day,2021-04-25,Global Transaction Index (Legacy),0.1191490651,128.4694563375,,,,
ADBE,Day,2021-04-26,Global Transaction Index (Legacy),0.1191490651,128.5886054026,,,,
ADBE,Day,2021-04-27,Global Transaction Index (Legacy),0.1191490651,128.7077544677,,,,
ADBE,Day,2021-04-28,Global Transaction Index (Legacy),0.1191490651,128.8269035328,,,,
ADBE,Day,2021-04-29,Global Transaction Index (Legacy),0.1191490651,128.9460525979,,,,
ADBE,Day,2021-04-30,Global Transaction Index (Legacy),0.1191490651,129.065201663,,,,
ADBE,Day,2021-05-01,Global Transaction Index (Legacy),0.11753564222580645,129.18273730522583,,,,
ADBE,Day,2021-05-02,Global Transaction Index (Legacy),0.11753564222580645,129.30027294745162,,,,
ADBE,Day,2021-05-03,Global Transaction Index (Legacy),0.11753564222580645,129.41780858967743,,,,
ADBE,Day,2021-05-04,Global Transaction Index (Legacy),0.11753564222580645,129.53534423190322,,,,
ADBE,Day,2021-05-05,Global Transaction Index (Legacy),0.11753564222580645,129.65287987412904,,,,
ADBE,Day,2021-05-06,Global Transaction Index (Legacy),0.11753564222580645,129.77041551635486,,,,
ADBE,Day,2021-05-07,Global Transaction Index (Legacy),0.11753564222580645,129.88795115858065,,,,
ADBE,Day,2021-05-08,Global Transaction Index (Legacy),0.11753564222580645,130.00548680080647,,,,
ADBE,Day,2021-05-09,Global Transaction Index (Legacy),0.11753564222580645,130.12302244303226,,,,
ADBE,Day,2021-05-10,Global Transaction Index (Legacy),0.11753564222580645,130.24055808525807,,,,
ADBE,Day,2021-05-11,Global Transaction Index (Legacy),0.11753564222580645,130.3580937274839,,,,
ADBE,Day,2021-05-12,Global Transaction Index (Legacy),0.11753564222580645,130.47562936970968,,,,
ADBE,Day,2021-05-13,Global Transaction Index (Legacy),0.11753564222580645,130.5931650119355,,,,
ADBE,Day,2021-05-14,Global Transaction Index (Legacy),0.11753564222580645,130.71070065416131,,,,
ADBE,Day,2021-05-15,Global Transaction Index (Legacy),0.11753564222580645,130.8282362963871,,,,
ADBE,Day,2021-05-16,Global Transaction Index (Legacy),0.11753564222580645,130.94577193861292,,,,
ADBE,Day,2021-05-17,Global Transaction Index (Legacy),0.11753564222580645,131.0633075808387,,,,
ADBE,Day,2021-05-18,Global Transaction Index (Legacy),0.11753564222580645,131.18084322306453,,,,
ADBE,Day,2021-05-19,Global Transaction Index (Legacy),0.11753564222580645,131.29837886529035,,,,
ADBE,Day,2021-05-20,Global Transaction Index (Legacy),0.11753564222580645,131.41591450751613,,,,
ADBE,Day,2021-05-21,Global Transaction Index (Legacy),0.11753564222580645,131.53345014974195,,,,
ADBE,Day,2021-05-22,Global Transaction Index (Legacy),0.11753564222580645,131.65098579196774,,,,
ADBE,Day,2021-05-23,Global Transaction Index (Legacy),0.11753564222580645,131.76852143419356,,,,
ADBE,Day,2021-05-24,Global Transaction Index (Legacy),0.11753564222580645,131.88605707641938,,,,
ADBE,Day,2021-05-25,Global Transaction Index (Legacy),0.11753564222580645,132.00359271864517,,,,
ADBE,Day,2021-05-26,Global Transaction Index (Legacy),0.11753564222580645,132.12112836087098,,,,
ADBE,Day,2021-05-27,Global Transaction Index (Legacy),0.11753564222580645,132.23866400309677,,,,
ADBE,Day,2021-05-28,Global Transaction Index (Legacy),0.11753564222580645,132.3561996453226,,,,
ADBE,Day,2021-05-29,Global Transaction Index (Legacy),0.11753564222580645,132.4737352875484,,,,
ADBE,Day,2021-05-30,Global Transaction Index (Legacy),0.11753564222580645,132.5912709297742,,,,
ADBE,Day,2021-05-31,Global Transaction Index (Legacy),0.11753564222580645,132.70880657200001,,,,
ADBE,Day,2021-06-01,Global Transaction Index (Legacy),0.12386038233333332,132.83266695433332,,,,
ADBE,Day,2021-06-02,Global Transaction Index (Legacy),0.12386038233333332,132.95652733666665,,,,
ADBE,Day,2021-06-03,Global Transaction Index (Legacy),0.12386038233333332,133.080387719,,,,
ADBE,Day,2021-06-04,Global Transaction Index (Legacy),0.12386038233333332,133.20424810133332,,,,
ADBE,Day,2021-06-05,Global Transaction Index (Legacy),0.12386038233333332,133.32810848366665,,,,
ADBE,Day,2021-06-06,Global Transaction Index (Legacy),0.12386038233333332,133.451968866,,,,
ADBE,Day,2021-06-07,Global Transaction Index (Legacy),0.12386038233333332,133.57582924833332,,,,
ADBE,Day,2021-06-08,Global Transaction Index (Legacy),0.12386038233333332,133.69968963066665,,,,
ADBE,Day,2021-06-09,Global Transaction Index (Legacy),0.12386038233333332,133.823550013,,,,
ADBE,Day,2021-06-10,Global Transaction Index (Legacy),0.12386038233333332,133.94741039533332,,,,
ADBE,Day,2021-06-11,Global Transaction Index (Legacy),0.12386038233333332,134.07127077766665,,,,
ADBE,Day,2021-06-12,Global Transaction Index (Legacy),0.12386038233333332,134.19513116,,,,
ADBE,Day,2021-06-13,Global Transaction Index (Legacy),0.12386038233333332,134.31899154233332,,,,
ADBE,Day,2021-06-14,Global Transaction Index (Legacy),0.12386038233333332,134.44285192466666,,,,
ADBE,Day,2021-06-15,Global Transaction Index (Legacy),0.12386038233333332,134.566712307,,,,
ADBE,Day,2021-06-16,Global Transaction Index (Legacy),0.12386038233333332,134.69057268933332,,,,
ADBE,Day,2021-06-17,Global Transaction Index (Legacy),0.12386038233333332,134.81443307166666,,,,
ADBE,Day,2021-06-18,Global Transaction Index (Legacy),0.12386038233333332,134.938293454,,,,
ADBE,Day,2021-06-19,Global Transaction Index (Legacy),0.12386038233333332,135.06215383633332,,,,
ADBE,Day,2021-06-20,Global Transaction Index (Legacy),0.12386038233333332,135.18601421866666,,,,
ADBE,Day,2021-06-21,Global Transaction Index (Legacy),0.12386038233333332,135.309874601,,,,
ADBE,Day,2021-06-22,Global Transaction Index (Legacy),0.12386038233333332,135.43373498333332,,,,
ADBE,Day,2021-06-23,Global Transaction Index (Legacy),0.12386038233333332,135.55759536566666,,,,
ADBE,Day,2021-06-24,Global Transaction Index (Legacy),0.12386038233333332,135.681455748,,,,
ADBE,Day,2021-06-25,Global Transaction Index (Legacy),0.12386038233333332,135.80531613033332,,,,
ADBE,Day,2021-06-26,Global Transaction Index (Legacy),0.12386038233333332,135.92917651266666,,,,
ADBE,Day,2021-06-27,Global Transaction Index (Legacy),0.12386038233333332,136.053036895,,,,
ADBE,Day,2021-06-28,Global Transaction Index (Legacy),0.12386038233333332,136.17689727733332,,,,
ADBE,Day,2021-06-29,Global Transaction Index (Legacy),0.12386038233333332,136.30075765966666,,,,
ADBE,Day,2021-06-30,Global Transaction Index (Legacy),0.12386038233333332,136.424618042,,,,
ADBE,Day,2021-07-01,Global Transaction Index (Legacy),0.11847448532258065,136.54309252732259,,,,
ADBE,Day,2021-07-02,Global Transaction Index (Legacy),0.11847448532258065,136.66156701264515,,,,
ADBE,Day,2021-07-03,Global Transaction Index (Legacy),0.11847448532258065,136.78004149796774,,,,
ADBE,Day,2021-07-04,Global Transaction Index (Legacy),0.11847448532258065,136.8985159832903,,,,
ADBE,Day,2021-07-05,Global Transaction Index (Legacy),0.11847448532258065,137.0169904686129,,,,
ADBE,Day,2021-07-06,Global Transaction Index (Legacy),0.11847448532258065,137.13546495393547,,,,
ADBE,Day,2021-07-07,Global Transaction Index (Legacy),0.11847448532258065,137.25393943925806,,,,
ADBE,Day,2021-07-08,Global Transaction Index (Legacy),0.11847448532258065,137.37241392458063,,,,
ADBE,Day,2021-07-09,Global Transaction Index (Legacy),0.11847448532258065,137.49088840990322,,,,
ADBE,Day,2021-07-10,Global Transaction Index (Legacy),0.11847448532258065,137.6093628952258,,,,
ADBE,Day,2021-07-11,Global Transaction Index (Legacy),0.11847448532258065,137.72783738054838,,,,
ADBE,Day,2021-07-12,Global Transaction Index (Legacy),0.11847448532258065,137.84631186587097,,,,
ADBE,Day,2021-07-13,Global Transaction Index (Legacy),0.11847448532258065,137.96478635119354,,,,
ADBE,Day,2021-07-14,Global Transaction Index (Legacy),0.11847448532258065,138.08326083651613,,,,
ADBE,Day,2021-07-15,Global Transaction Index (Legacy),0.11847448532258065,138.2017353218387,,,,
ADBE,Day,2021-07-16,Global Transaction Index (Legacy),0.11847448532258065,138.3202098071613,,,,
ADBE,Day,2021-07-17,Global Transaction Index (Legacy),0.11847448532258065,138.43868429248386,,,,
ADBE,Day,2021-07-18,Global Transaction Index (Legacy),0.11847448532258065,138.55715877780645,,,,
ADBE,Day,2021-07-19,Global Transaction Index (Legacy),0.11847448532258065,138.67563326312901,,,,
ADBE,Day,2021-07-20,Global Transaction Index (Legacy),0.11847448532258065,138.7941077484516,,,,
ADBE,Day,2021-07-21,Global Transaction Index (Legacy),0.11847448532258065,138.91258223377417,,,,
ADBE,Day,2021-07-22,Global Transaction Index (Legacy),0.11847448532258065,139.03105671909677,,,,
ADBE,Day,2021-07-23,Global Transaction Index (Legacy),0.11847448532258065,139.14953120441933,,,,
ADBE,Day,2021-07-24,Global Transaction Index (Legacy),0.11847448532258065,139.26800568974193,,,,
ADBE,Day,2021-07-25,Global Transaction Index (Legacy),0.11847448532258065,139.38648017506452,,,,
ADBE,Day,2021-07-26,Global Transaction Index (Legacy),0.11847448532258065,139.50495466038709,,,,
ADBE,Day,2021-07-27,Global Transaction Index (Legacy),0.11847448532258065,139.62342914570968,,,,
ADBE,Day,2021-07-28,Global Transaction Index (Legacy),0.11847448532258065,139.74190363103224,,,,
ADBE,Day,2021-07-29,Global Transaction Index (Legacy),0.11847448532258065,139.86037811635484,,,,
ADBE,Day,2021-07-30,Global Transaction Index (Legacy),0.11847448532258065,139.9788526016774,,,,
ADBE,Day,2021-07-31,Global Transaction Index (Legacy),0.11847448532258065,140.097327087,,,,
ADBE,Day,2021-08-01,Global Transaction Index (Legacy),0.12122083835483871,140.21854792535484,,,,
ADBE,Day,2021-08-02,Global Transaction Index (Legacy),0.12122083835483871,140.33976876370969,,,,
ADBE,Day,2021-08-03,Global Transaction Index (Legacy),0.12122083835483871,140.4609896020645,,,,
ADBE,Day,2021-08-04,Global Transaction Index (Legacy),0.12122083835483871,140.58221044041935,,,,
ADBE,Day,2021-08-05,Global Transaction Index (Legacy),0.12122083835483871,140.7034312787742,,,,
ADBE,Day,2021-08-06,Global Transaction Index (Legacy),0.12122083835483871,140.82465211712903,,,,
ADBE,Day,2021-08-07,Global Transaction Index (Legacy),0.12122083835483871,140.94587295548388,,,,
ADBE,Day,2021-08-08,Global Transaction Index (Legacy),0.12122083835483871,141.0670937938387,,,,
ADBE,Day,2021-08-09,Global Transaction Index (Legacy),0.12122083835483871,141.18831463219354,,,,
ADBE,Day,2021-08-10,Global Transaction Index (Legacy),0.12122083835483871,141.30953547054838,,,,
ADBE,Day,2021-08-11,Global Transaction Index (Legacy),0.12122083835483871,141.43075630890323,,,,
ADBE,Day,2021-08-12,Global Transaction Index (Legacy),0.12122083835483871,141.55197714725807,,,,
ADBE,Day,2021-08-13,Global Transaction Index (Legacy),0.12122083835483871,141.6731979856129,,,,
ADBE,Day,2021-08-14,Global Transaction Index (Legacy),0.12122083835483871,141.79441882396773,,,,
ADBE,Day,2021-08-15,Global Transaction Index (Legacy),0.12122083835483871,141.91563966232258,,,,
ADBE,Day,2021-08-16,Global Transaction Index (Legacy),0.12122083835483871,142.03686050067742,,,,
ADBE,Day,2021-08-17,Global Transaction Index (Legacy),0.12122083835483871,142.15808133903226,,,,
ADBE,Day,2021-08-18,Global Transaction Index (Legacy),0.12122083835483871,142.27930217738708,,,,
ADBE,Day,2021-08-19,Global Transaction Index (Legacy),0.12122083835483871,142.40052301574192,,,,
ADBE,Day,2021-08-20,Global Transaction Index (Legacy),0.12122083835483871,142.52174385409677,,,,
ADBE,Day,2021-08-21,Global Transaction Index (Legacy),0.12122083835483871,142.6429646924516,,,,
ADBE,Day,2021-08-22,Global Transaction Index (Legacy),0.12122083835483871,142.76418553080646,,,,
ADBE,Day,2021-08-23,Global Transaction Index (Legacy),0.12122083835483871,142.88540636916127,,,,
ADBE,Day,2021-08-24,Global Transaction Index (Legacy),0.12122083835483871,143.00662720751612,,,,
ADBE,Day,2021-08-25,Global Transaction Index (Legacy),0.12122083835483871,143.12784804587096,,,,
ADBE,Day,2021-08-26,Global Transaction Index (Legacy),0.12122083835483871,143.2490688842258,,,,
ADBE,Day,2021-08-27,Global Transaction Index (Legacy),0.12122083835483871,143.37028972258065,,,,
ADBE,Day,2021-08-28,Global Transaction Index (Legacy),0.12122083835483871,143.49151056093547,,,,
ADBE,Day,2021-08-29,Global Transaction Index (Legacy),0.12122083835483871,143.6127313992903,,,,
ADBE,Day,2021-08-30,Global Transaction Index (Legacy),0.12122083835483871,143.73395223764516,,,,
ADBE,Day,2021-08-31,Global Transaction Index (Legacy),0.12122083835483871,143.855173076,,,,
ADBE,Day,2021-09-01,Global Transaction Index (Legacy),0.12676736523333335,143.98194044123332,,,,
ADBE,Day,2021-09-02,Global Transaction Index (Legacy),0.12676736523333335,144.10870780646667,,,,
ADBE,Day,2021-09-03,Global Transaction Index (Legacy),0.12676736523333335,144.2354751717,,,,
ADBE,Day,2021-09-04,Global Transaction Index (Legacy),0.12676736523333335,144.36224253693334,,,,
ADBE,Day,2021-09-05,Global Transaction Index (Legacy),0.12676736523333335,144.48900990216666,,,,
ADBE,Day,2021-09-06,Global Transaction Index (Legacy),0.12676736523333335,144.6157772674,,,,
ADBE,Day,2021-09-07,Global Transaction Index (Legacy),0.12676736523333335,144.74254463263333,,,,
